cod_pedido;cod_cliente;cod_produto;qtd;preco_unit;valor_total;data_pedido;forma_pagamento;cidade_entrega;uf_entrega;situacao;origem
69028619-301e-423a-4131-b89a99b85aa6;CUST_29509;PROD_4397;2;2120.13;4240.26;2023-01-23;pix;Siqueira do Sul;MA;delivered;parceiro_a
4cf82c67-f3a4-c897-c48f-ec9f10c4c224;CUST_28916;PROD_4207;9;1233.12;11098.08;2023-01-26;credit_card;Lopes Grande;PR;shipped;parceiro_a
fb830329-fc79-b066-7417-3e45d2eafd05;CUST_07913;PROD_1162;11;4054.65;44601.15;2023-01-27;credit_card;Guerra;SC;delivered;parceiro_a
6fb27bdd-b22c-c5eb-3c41-df059d5b850e;CUST_08916;PROD_2621;9;2013.07;18117.63;2023-01-13;pix;Martins das Pedras;SP;delivered;parceiro_c
91d6f09f-e24f-8704-edb8-4fa721dedded;CUST_07994;PROD_4099;18;3630.09;65341.62;2023-01-12;debit_card;Monteiro;RJ;shipped;parceiro_b
a2dc41ab-426c-e284-e91a-8e17e1611144;CUST_18019;PROD_2619;16;197.03;3152.48;2023-01-11;credit_card;Alves das Flores;CE;pending;parceiro_a
fa262e4e-1a0b-4fcd-c2c1-bad85648b6ad;CUST_45778;PROD_1172;1;4059.8;4059.8;2023-01-25;debit_card;Santos dos Dourados;CE;shipped;parceiro_a
6da5b189-7ea7-44ef-1a7e-3a0008f12994;CUST_07571;PROD_1119;4;3105.12;12420.48;2023-01-29;pix;Fernandes do Oeste;SP;delivered;parceiro_a
1c696851-d1ca-c711-3aa2-fb58e41cf508;CUST_17395;PROD_2705;14;2293.52;32109.28;2023-01-24;debit_card;Campos;SC;shipped;parceiro_c
a14b02a3-0c8c-3e58-595f-a2b9371148b5;CUST_16666;PROD_3133;3;309.03;927.09;2023-01-29;debit_card;da Mota do Sul;SP;delivered;parceiro_a
281c947e-93f1-0eb0-2dab-fa2681d11ef9;CUST_04376;PROD_3938;1;1365.48;1365.48;2023-01-26;pix;Alves;CE;delivered;parceiro_a
bcdbb0d0-7c14-8334-381b-677f6933fe54;CUST_01435;PROD_3813;19;4788.5;90981.5;2023-01-09;debit_card;Caldeira;CE;delivered;parceiro_c
899d4e9d-b3d5-4bfd-90c7-16883bb9ccce;CUST_03547;PROD_2902;7;3056.55;21395.85;2023-01-18;credit_card;Pinto das Flores;PR;delivered;parceiro_b
28551111-b803-1f81-5a15-607b50302263;CUST_08774;PROD_2259;15;3396.15;50942.25;2023-01-20;credit_card;Camargo de Goiás;BA;delivered;parceiro_b
8b9f1ce3-51df-3b10-c7c5-9304b2ca7c47;CUST_10061;PROD_3087;4;479.77;1919.08;2023-01-24;credit_card;Câmara;SP;delivered;parceiro_c
3c8a09f5-f9e7-9335-3007-03678f651b9e;CUST_09388;PROD_2106;20;1032.53;20650.6;2023-01-11;credit_card;Camargo;MG;delivered;parceiro_b
734d861f-185b-1c43-fc7e-fca1493c7497;CUST_32434;PROD_0921;7;1888.65;13220.55;2023-01-28;credit_card;Andrade do Sul;MT;cancelled;parceiro_a
6632c14a-c46f-a2cf-2b9d-91bf3cf807b8;CUST_48628;PROD_1515;11;30.43;334.73;2023-01-23;boleto;Moreira Alegre;SP;delivered;parceiro_b
3119785c-c8fc-7b1f-7748-98e5c4297957;CUST_44395;PROD_4397;1;3257.13;3257.13;2023-01-24;credit_card;Machado;CE;cancelled;parceiro_b
3869dd05-1ff4-7121-47f5-964878899fa8;CUST_36767;PROD_1477;17;804.99;13684.83;2023-01-29;credit_card;das Neves do Galho;RJ;delivered;parceiro_a
21945f06-c5f9-9cdb-ce49-2e81ae18e125;CUST_25393;PROD_2291;16;3319.87;53117.92;2023-01-21;pix;Barbosa;RJ;delivered;parceiro_b
4fcdbe7c-438e-793b-f06e-02f7bd628dff;CUST_33340;PROD_1889;19;4463.76;84811.44;2023-01-17;boleto;Mendes do Campo;SP;cancelled;parceiro_c
71c283af-d62e-b41a-5e71-0731c77879d7;CUST_47876;PROD_3801;20;4791.97;95839.4;2023-01-25;pix;Moraes;MT;cancelled;parceiro_c
6f8332a8-fe6b-5773-6de5-ebd0d0b4b7dc;CUST_02047;PROD_1078;20;2390.67;47813.4;2023-01-09;boleto;Duarte de Goiás;BA;delivered;parceiro_b
e3ecb630-7c27-fd6f-a685-ebe55c2e80b5;CUST_39738;PROD_3931;4;2120.86;8483.44;2023-01-18;debit_card;Leão do Norte;SP;pending;parceiro_b
b252b1b0-31e5-e6ab-5e22-2f31b31240bf;CUST_10395;PROD_0538;18;2300.15;41402.7;2023-01-25;pix;Caldeira do Norte;RJ;delivered;parceiro_c
115ee2c0-c2f9-ec30-d25c-2768dc035e96;CUST_17621;PROD_4522;10;3102.3;31023.0;2023-01-23;pix;Martins;BA;shipped;parceiro_b
f3747861-3793-6bfa-031f-c30f3927338a;CUST_38201;PROD_1150;14;2973.97;41635.58;2023-01-22;credit_card;Garcia Grande;SP;delivered;parceiro_a
e9d5183c-4ba8-d06f-596e-9b8c0bf9ffae;CUST_32080;PROD_4433;8;3837.93;30703.44;2023-01-19;credit_card;Alves;BA;shipped;parceiro_a
2510f85f-0b05-1dc4-5669-c3ac79db4957;CUST_10701;PROD_1070;14;3888.56;54439.84;2023-01-26;pix;Pinto;PA;delivered;parceiro_a
5b28898f-4e38-081b-7af3-f00169215049;CUST_24919;PROD_3454;15;4725.87;70888.05;2023-01-31;credit_card;da Paz;DF;cancelled;parceiro_c
a90f0aa7-9a11-22f2-f991-5d61fea9ea89;CUST_27696;PROD_3885;13;2818.9;36645.7;2023-01-31;debit_card;Fonseca;PE;delivered;parceiro_b
b7514214-6300-5c3d-efdb-d2333c06b583;CUST_05962;PROD_3928;17;3544.28;60252.76;2023-01-27;pix;da Cunha de Guerra;MA;shipped;parceiro_b
76f0922a-ca7a-aa22-67da-8146a3048a4a;CUST_23465;PROD_2115;7;4790.78;33535.46;2023-01-17;debit_card;Teixeira;SP;delivered;parceiro_c
fd477702-011e-2466-52bc-303dd25fb364;CUST_31908;PROD_1478;4;1948.25;7793.0;2023-01-14;pix;da Costa;RS;delivered;parceiro_a
4bcb7d75-6ea3-8578-2e82-76a14d60deb4;CUST_07262;PROD_0422;1;658.43;658.43;2023-01-26;debit_card;Fonseca de Martins;BA;cancelled;parceiro_a
458fe788-4a1b-8203-dad8-3c6c673231df;CUST_30660;PROD_1799;19;4424.67;84068.73;2023-01-20;boleto;Campos;MG;delivered;parceiro_b
d69acc54-f347-1103-1cfe-49138bde0e77;CUST_01078;PROD_0248;15;3459.9;51898.5;2023-01-10;pix;Novaes do Sul;MA;delivered;parceiro_b
3dd637c8-7054-58e9-25fc-d54adff9c970;CUST_39701;PROD_1977;9;3736.54;33628.86;2023-01-28;pix;Cirino;BA;delivered;parceiro_a
b5b2626e-7a3e-26c0-a264-08e657631020;CUST_15721;PROD_0480;8;3143.89;25151.12;2023-01-28;credit_card;da Rocha;RJ;pending;parceiro_c
9143d81a-2996-d577-16af-12b9f09e3803;CUST_34747;PROD_4398;11;192.55;2118.05;2023-01-30;credit_card;Dias da Serra;RS;delivered;parceiro_c
9c6388fa-f034-fb76-5fc3-e63c180409ec;CUST_11999;PROD_0204;2;2443.59;4887.18;2023-01-24;pix;das Neves do Galho;SP;delivered;parceiro_b
e249b1ff-4ee2-94e9-ef5f-adc76a248aee;CUST_13439;PROD_3012;1;1185.74;1185.74;2023-01-31;debit_card;da Cruz Grande;PI;delivered;parceiro_b
daf2f8bb-9bcf-e54b-fdb1-3aadf41e4075;CUST_22339;PROD_3997;14;1468.19;20554.66;2023-01-25;credit_card;Pimenta;BA;delivered;parceiro_c
c57d5784-93ba-1427-949a-5ed72fec7981;CUST_24070;PROD_4254;15;127.22;1908.3;2023-01-31;credit_card;Ramos;SP;delivered;parceiro_a
0a1ead52-8d77-0a2b-314c-cc3aa5e90e9b;CUST_35774;PROD_0762;18;2679.68;48234.24;2023-01-22;credit_card;da Conceição de Macedo;SP;shipped;parceiro_a
279b5c7b-917f-3ea3-b3d2-3017968ffadf;CUST_36925;PROD_0297;2;4901.72;9803.44;2023-01-07;pix;Viana;PE;delivered;parceiro_b
10a139e6-9ff6-c7ae-48b7-0f43f0a3a438;CUST_33310;PROD_1090;14;2565.35;35914.9;2023-01-28;credit_card;Cavalcanti;SC;shipped;parceiro_b
f4f2b64c-7214-decf-4a4a-848bda687fe9;CUST_34832;PROD_3127;8;1693.94;13551.52;2023-01-23;debit_card;Mendonça;TO;delivered;parceiro_b
a4c88d53-25d5-44ff-0dd2-9b14e8fdc4e6;CUST_45542;PROD_2727;6;4227.01;25362.06;2023-01-29;debit_card;Nogueira;PR;shipped;parceiro_a
27edebe9-4e94-db33-05f0-e1fb7f82d03c;CUST_19648;PROD_4146;20;2591.07;51821.4;2023-01-27;boleto;Vasconcelos;RJ;shipped;parceiro_c
48845d5b-de25-17c2-016e-b71834466f4f;CUST_19982;PROD_3918;5;4671.87;23359.35;2023-01-24;debit_card;Caldeira da Serra;CE;delivered;parceiro_b
094e40e2-d472-8cfb-ef6c-abefae3bacbe;CUST_40362;PROD_2514;20;3778.53;75570.6;2023-01-10;credit_card;Fogaça da Prata;RJ;pending;parceiro_b
396a440d-8bf2-d984-6353-a31125ae76ce;CUST_27535;PROD_0785;11;548.49;6033.39;2023-01-27;debit_card;Farias do Norte;SC;shipped;parceiro_b
2d3463f9-68af-8b68-558b-d582d45d9a19;CUST_32260;PROD_3257;5;229.53;1147.65;2023-01-26;pix;Duarte de Goiás;SC;delivered;parceiro_b
37796a9f-14ee-85b1-827c-8edc61a097eb;CUST_25288;PROD_0565;9;4238.03;38142.27;2023-01-28;credit_card;da Luz;CE;delivered;parceiro_c
e5167bfa-8dd6-9e44-e740-38f3114d9693;CUST_40339;PROD_1772;5;1934.19;9670.95;2023-01-18;credit_card;Correia do Campo;MG;pending;parceiro_c
8002ef79-c2c9-6aa7-5745-556cf4b0291b;CUST_13409;PROD_3446;3;676.31;2028.93;2023-01-21;credit_card;Sampaio;SP;delivered;parceiro_c
dd4c3175-7034-b676-cd8e-a3b62166c7ff;CUST_02038;PROD_4605;8;3260.49;26083.92;2023-01-17;pix;Aparecida do Galho;DF;shipped;parceiro_b
4d494bf2-c0f8-558b-8116-eedf75069d2d;CUST_11173;PROD_3934;1;3402.45;3402.45;2023-01-12;credit_card;Pacheco;MA;cancelled;parceiro_b
a098fe5d-d317-31e3-ad26-9d7b96504549;CUST_31448;PROD_2541;16;4760.34;76165.44;2023-01-27;debit_card;Marques;RJ;delivered;parceiro_b
3dbb0d8a-e50a-e790-ada9-29935b398bf5;CUST_09953;PROD_2179;15;2747.85;41217.75;2023-01-29;boleto;Macedo;SP;delivered;parceiro_c
9e017bf1-8c05-fc62-0ed6-6642978b39f2;CUST_02510;PROD_4197;20;929.25;18585.0;2023-01-13;pix;Vasconcelos das Flores;BA;delivered;parceiro_b
62ee63f2-db82-4c65-b311-5a4f9ff995bd;CUST_15723;PROD_0679;14;2835.65;39699.1;2023-01-30;pix;Ferreira;MG;shipped;parceiro_b
e8e32cb2-95d7-6edf-aaa9-dd5ae05622d0;CUST_12182;PROD_0088;8;1930.3;15442.4;2023-01-27;credit_card;da Conceição de Jesus;PI;delivered;parceiro_a
ad2dffca-4048-f780-826a-3e8ac6711023;CUST_48370;PROD_2564;14;3248.32;45476.48;2023-01-31;pix;Cassiano;SP;cancelled;parceiro_b
96bbb94f-e24e-ed8c-a504-f4c0a83a241e;CUST_11725;PROD_3701;18;4467.02;80406.36;2023-01-12;credit_card;Brito Grande;DF;delivered;parceiro_b
9cea3e96-d298-d91d-d9f5-7960980e21e3;CUST_38680;PROD_4053;6;4948.34;29690.04;2023-01-15;debit_card;da Costa do Oeste;SP;cancelled;parceiro_a
a571cf1c-5286-393f-ad9b-7bfa02469358;CUST_13868;PROD_0443;4;3331.9;13327.6;2023-01-17;credit_card;Duarte;RJ;delivered;parceiro_b
1d7f7643-50b4-c4fa-a55f-3f218ba10f99;CUST_06574;PROD_3951;7;1548.81;10841.67;2023-01-29;credit_card;Brito;GO;shipped;parceiro_c
dea37126-b325-1d11-9c05-9e4bb6603e76;CUST_01235;PROD_3444;20;757.37;15147.4;2023-01-29;pix;Vasconcelos do Norte;PR;delivered;parceiro_c
9fd77f43-e73b-f968-0631-c73e160580b9;CUST_46638;PROD_3467;20;358.91;7178.2;2023-01-21;debit_card;Aragão da Praia;MG;delivered;parceiro_c
58355761-ef4c-f561-86ee-8084f224f09c;CUST_20798;PROD_1932;7;140.6;984.2;2023-01-10;pix;Costa de Ferreira;ES;pending;parceiro_b
48dd8162-75f9-dd02-e52d-ebfb3afb68c7;CUST_32440;PROD_3645;13;1417.03;18421.39;2023-01-25;pix;Macedo;SC;delivered;parceiro_c
ba885a25-af48-8d0d-be4e-7392794a4099;CUST_03560;PROD_1438;7;1336.0;9352.0;2023-01-27;pix;Dias;SP;delivered;parceiro_b
202a6663-a901-5184-0f3a-c3e540661f71;CUST_03836;PROD_3784;4;1919.33;7677.32;2023-01-29;pix;Barros;BA;shipped;parceiro_a
e7ac0599-a215-7065-90ab-70cde38e26e9;CUST_40283;PROD_3655;19;1384.45;26304.55;2023-01-20;boleto;Ramos;RJ;delivered;parceiro_a
47af6eca-8f21-3cdb-f38e-e71820b9bb8f;CUST_15859;PROD_0912;20;2358.92;47178.4;2023-01-16;pix;Ferreira de Pimenta;PE;delivered;parceiro_a
3d95ef0c-9e35-4881-debc-622fe95e57f4;CUST_23801;PROD_4932;10;1523.7;15237.0;2023-01-16;debit_card;Nogueira;RJ;delivered;parceiro_a
3693dc8b-ccae-e058-f8d2-0598412a1e4c;CUST_41585;PROD_2194;7;4731.08;33117.56;2023-01-28;credit_card;Silva;PR;delivered;parceiro_c
aa0c3c0e-21ab-2477-d8e9-ad8d4688f37d;CUST_25440;PROD_3901;20;4079.22;81584.4;2023-01-08;pix;Sales;RJ;delivered;parceiro_a
6639eb43-0dbb-1db8-481d-4bc7d74d523b;CUST_03487;PROD_2065;12;872.59;10471.08;2023-01-27;debit_card;da Cunha do Oeste;RJ;pending;parceiro_a
9054032e-64c5-5dc4-6e25-fdb39b95262e;CUST_29361;PROD_2194;15;1441.17;21617.55;2023-01-19;debit_card;da Rosa;SC;cancelled;parceiro_a
c75da64f-c986-09c4-ddb0-a8391326b1ac;CUST_07295;PROD_0018;14;2387.36;33423.04;2023-01-20;credit_card;da Cunha de Macedo;ES;delivered;parceiro_b
e6e0a086-924e-3343-c9cb-65d3c0108a0c;CUST_38383;PROD_0752;1;4025.61;4025.61;2023-01-28;debit_card;Moreira;MG;delivered;parceiro_b
9d4158ca-f87a-2791-84af-4422d8e1fb49;CUST_47349;PROD_3217;16;3514.34;56229.44;2023-01-20;credit_card;Gonçalves;GO;delivered;parceiro_b
6194af7e-5404-c391-411e-b3f322f773d3;CUST_34118;PROD_4210;7;2689.49;18826.43;2023-01-17;boleto;Martins Paulista;SP;shipped;parceiro_c
86749582-c4c9-f946-b445-0e35119bb029;CUST_42826;PROD_3720;11;2975.55;32731.05;2023-01-10;boleto;Aragão;SP;delivered;parceiro_a
f2f78696-27e1-d13c-b6e0-3c3061cd4745;CUST_15436;PROD_4987;16;1679.11;26865.76;2023-01-22;pix;Moraes Grande;SP;delivered;parceiro_b
3244c13d-134a-3e01-07ba-a5b80652618b;CUST_10054;PROD_0391;9;254.62;2291.58;2023-01-30;boleto;Albuquerque;ES;shipped;parceiro_b
a3e501b0-3cc8-e322-b134-6672b221df30;CUST_15955;PROD_1063;16;1625.12;26001.92;2023-01-12;boleto;Albuquerque de Borges;SP;pending;parceiro_c
005b0a99-513e-73e0-87d2-e487acc305e4;CUST_15324;PROD_2726;12;241.4;2896.8;2023-01-24;debit_card;Cavalcante de da Cunha;SP;delivered;parceiro_c
7f1fd0b6-594f-fc83-40a6-f9a1b0646118;CUST_34334;PROD_0009;6;866.43;5198.58;2023-01-28;pix;Mendonça;RS;delivered;parceiro_a
5044b5a8-b528-ef0d-0727-d970453150f1;CUST_12860;PROD_1917;14;1145.09;16031.26;2023-01-25;pix;Marques dos Dourados;SC;shipped;parceiro_a
38561746-0e17-2d63-91a7-29c9c4a6024b;CUST_03232;PROD_4462;5;1341.45;6707.25;2023-01-21;pix;Porto do Campo;RS;cancelled;parceiro_b
068e35b5-a3b6-07cc-7276-f06e1e5eb090;CUST_27688;PROD_2362;14;1026.66;14373.24;2023-01-23;credit_card;Silveira Paulista;MG;delivered;parceiro_c
d4c1a681-127d-4339-a689-25dfc6bdfc99;CUST_33029;PROD_1474;14;658.12;9213.68;2023-01-24;boleto;Cavalcante;SC;delivered;parceiro_a
fd6ef0f6-f553-b617-a411-31f5db535e5b;CUST_40368;PROD_1545;18;3858.13;69446.34;2023-01-10;pix;Pires;SP;delivered;parceiro_c
733cc8a3-3cc1-cbfc-6a46-05f2f49b37be;CUST_43055;PROD_2199;11;3768.64;41455.04;2023-01-28;credit_card;Moraes de da Paz;SC;delivered;parceiro_a
f178e29f-5c21-c5aa-6393-8d3895441cd0;CUST_04069;PROD_3728;7;2613.01;18291.07;2023-01-27;boleto;Leão do Galho;SP;pending;parceiro_c
c2fb465e-94b0-fbf3-6f19-cf5fc1d186c9;CUST_23386;PROD_4684;4;1470.51;5882.04;2023-01-27;credit_card;Oliveira de Fonseca;RJ;cancelled;parceiro_b
54c6ee50-6cc9-d03c-c309-c8633f904aee;CUST_22273;PROD_0519;5;3473.27;17366.35;2023-01-20;debit_card;Viana da Mata;TO;delivered;parceiro_a
9a493525-e1c3-33b9-7ac2-31e45d7dfc0c;CUST_31359;PROD_0455;6;4040.98;24245.88;2023-01-08;boleto;Moreira do Norte;ES;delivered;parceiro_b
49630229-67fa-ef87-8880-057d9a350c4b;CUST_09591;PROD_3607;16;929.69;14875.04;2023-01-24;pix;Barbosa de Minas;AL;delivered;parceiro_a
7df06978-df68-44b2-08a1-74f8af198e6d;CUST_03031;PROD_3268;11;4158.96;45748.56;2023-01-29;pix;Martins de Andrade;GO;delivered;parceiro_b
e141ab3d-983f-7858-af0a-b7a76d430f3f;CUST_45000;PROD_2154;6;4298.42;25790.52;2023-01-16;pix;Leão Alegre;RS;delivered;parceiro_b
c7114b83-7cce-7ac1-5c7a-3ed22fb00ba1;CUST_13628;PROD_0239;6;2674.53;16047.18;2023-01-17;pix;Aparecida;PR;pending;parceiro_a
9eca63a8-9152-6bec-86cc-8427b77b2483;CUST_03480;PROD_1863;8;294.26;2354.08;2023-01-21;credit_card;Souza;ES;delivered;parceiro_b
52797f9e-94bc-bb81-6371-5a589accba03;CUST_40720;PROD_3185;5;2122.29;10611.45;2023-01-21;pix;Almeida;RS;delivered;parceiro_a
5de55be5-8fd4-1fdc-4cf5-a58544e6d358;CUST_18888;PROD_2098;16;3001.77;48028.32;2023-01-17;credit_card;Vargas de da Costa;TO;delivered;parceiro_b
15452125-0033-615d-0d93-915009171734;CUST_16802;PROD_1458;9;2391.55;21523.95;2023-01-23;boleto;Nogueira de Ramos;MG;shipped;parceiro_a
4200b878-9cf8-846d-b073-1b40d93a5e6c;CUST_37784;PROD_4764;13;1761.09;22894.17;2023-01-21;debit_card;Guerra;SP;delivered;parceiro_c
c2fd0565-22cf-ac0f-1aba-3514a1b4e07f;CUST_45752;PROD_1201;15;233.55;3503.25;2023-01-27;boleto;Machado do Oeste;PA;delivered;parceiro_a
e4599bff-e924-6dd5-73ef-1f07e0554be1;CUST_18947;PROD_1579;17;2393.06;40682.02;2023-01-24;pix;Freitas do Amparo;PB;cancelled;parceiro_a
ce0a07d9-c824-57fd-e05f-d90ee5ebd1f9;CUST_33447;PROD_3195;2;1881.27;3762.54;2023-01-31;debit_card;Rodrigues de Minas;PI;delivered;parceiro_b
b8c379eb-a01d-2bc8-0b54-cb0e7e8ee5a6;CUST_40131;PROD_4003;3;623.61;1870.83;2023-01-29;boleto;Cunha;RJ;pending;parceiro_a
390c5372-b7d7-459c-1f10-7a9c96253e0f;CUST_03627;PROD_3198;5;4189.46;20947.3;2023-01-20;boleto;Moraes;AM;delivered;parceiro_a
65f32b64-4fea-ea30-95eb-2ba0f3665d3e;CUST_39213;PROD_1025;2;4250.46;8500.92;2023-01-08;pix;da Mata da Serra;MG;delivered;parceiro_b
4970dbcb-da49-693f-06e9-6247aa7a2b98;CUST_00507;PROD_2951;20;1250.16;25003.2;2023-01-31;pix;Costa de Duarte;MA;pending;parceiro_b
9eadbc57-4f10-1f51-7cc5-8e69e71162b8;CUST_49712;PROD_2303;18;1914.02;34452.36;2023-01-30;debit_card;Guerra de Freitas;RJ;delivered;parceiro_b
819a9bc0-d42c-199a-e379-13749c3efed0;CUST_21151;PROD_0198;6;359.19;2155.14;2023-01-24;boleto;da Cruz;ES;delivered;parceiro_c
086bec05-dbbc-512b-cb7d-3f8ddba2e2fa;CUST_42916;PROD_1291;8;1101.75;8814.0;2023-01-26;boleto;Campos Verde;SP;cancelled;parceiro_b
93ba71b2-abd1-6bdc-f67c-535be241d7a7;CUST_06650;PROD_2713;2;4835.06;9670.12;2023-01-27;debit_card;Moraes da Prata;RJ;delivered;parceiro_a
3df767ef-5bf8-f9fd-f540-0ad0f45a0fba;CUST_07993;PROD_0634;4;526.04;2104.16;2023-01-30;credit_card;Garcia;SP;delivered;parceiro_b
40652ace-4755-574b-746c-eb83dfed75df;CUST_16828;PROD_4599;14;3427.79;47989.06;2023-01-16;credit_card;Silveira;MG;shipped;parceiro_a
d96b0e3f-02ff-d572-ab9e-e7679275a015;CUST_37883;PROD_1389;13;2700.64;35108.32;2023-01-16;debit_card;Silva;PR;delivered;parceiro_b
d929dd92-8f49-de82-fadc-3ae818abae09;CUST_05218;PROD_1388;6;1102.83;6616.98;2023-01-28;debit_card;Alves;BA;pending;parceiro_b
6dde8359-04df-b8cc-a399-89f62a6b37b9;CUST_44871;PROD_1063;15;283.25;4248.75;2023-01-24;boleto;Castro;SP;delivered;parceiro_a
5cc81ec3-5a04-05b3-85bb-94843ff55df4;CUST_20740;PROD_4556;2;3781.09;7562.18;2023-01-16;credit_card;Siqueira;SP;delivered;parceiro_c
4c0796f9-f017-e6c6-1f08-e0f91264299e;CUST_14207;PROD_0650;4;861.05;3444.2;2023-01-26;boleto;Nunes da Prata;MG;shipped;parceiro_b
2ddccc0a-6e6a-a9a9-c637-8c4116398b98;CUST_16725;PROD_4562;16;3617.27;57876.32;2023-01-25;boleto;da Luz Verde;SP;cancelled;parceiro_b
b4d655fc-cf54-b57a-03a4-eeee5b3c06a1;CUST_33702;PROD_3899;8;588.5;4708.0;2023-01-23;credit_card;Rodrigues Grande;ES;delivered;parceiro_c
cc12526f-8afe-fb97-33af-7d90c322df85;CUST_18478;PROD_3307;16;901.14;14418.24;2023-01-14;debit_card;Almeida do Amparo;SP;delivered;parceiro_c
e5814bcd-ea90-89d5-a979-92fb5684d81e;CUST_30026;PROD_4758;4;1388.37;5553.48;2023-01-26;debit_card;Peixoto;MG;shipped;parceiro_a
1bc0e301-e6ec-49a4-babd-03300684765c;CUST_18393;PROD_1511;20;3295.26;65905.2;2023-01-26;pix;Siqueira;MG;delivered;parceiro_b
41b4e196-2e88-936b-e6c9-ce1d72065987;CUST_48659;PROD_1914;1;1166.62;1166.62;2023-01-26;boleto;Rocha Alegre;PR;shipped;parceiro_a
54e85bd7-433e-b2ee-d07f-c9a1b568812c;CUST_09497;PROD_1396;10;32.86;328.6;2023-01-31;credit_card;Correia da Mata;SP;cancelled;parceiro_b
5342984e-8003-50db-a9b7-a93c7cd11cd6;CUST_05520;PROD_1004;3;4863.99;14591.97;2023-01-09;debit_card;da Luz de Goiás;RS;delivered;parceiro_b
5d1430a3-b8e9-484e-95af-7bdb3173e82a;CUST_19044;PROD_0161;20;385.79;7715.8;2023-01-19;pix;Ramos de da Luz;CE;delivered;parceiro_b
272bd626-a079-99b4-2e36-0f40fb1d5631;CUST_13358;PROD_4938;13;397.94;5173.22;2023-01-24;pix;Vasconcelos;RS;delivered;parceiro_b
671f3255-bf2a-cb7f-690c-95142b2b9b35;CUST_31280;PROD_2286;12;1615.51;19386.12;2023-01-17;pix;Oliveira;SP;cancelled;parceiro_a
e80d7cfb-4693-4c4e-62af-f3367b441763;CUST_28667;PROD_3443;7;2605.41;18237.87;2023-01-13;boleto;Moreira de Peixoto;PE;delivered;parceiro_a
94703146-6c0b-31ac-2a3c-14f282cdb9a5;CUST_39335;PROD_1345;15;1188.37;17825.55;2023-01-19;credit_card;Azevedo da Serra;PR;delivered;parceiro_b
25317c77-f65f-10ae-3380-1ff34afec55d;CUST_04746;PROD_0006;19;933.2;17730.8;2023-01-21;debit_card;Correia;DF;delivered;parceiro_b
e5d3cfa9-2868-caf3-740d-848eafce6653;CUST_39016;PROD_0662;9;2863.25;25769.25;2023-01-27;pix;das Neves de Minas;PR;delivered;parceiro_a
aeee2341-fae8-b674-07ca-d4279ce218b7;CUST_23081;PROD_1724;18;1714.8;30866.4;2023-01-21;boleto;Pereira;SP;delivered;parceiro_c
1ba6d53b-a3b5-84dc-c59d-18bd5367b1c9;CUST_41117;PROD_4751;1;532.51;532.51;2023-01-20;pix;Almeida;SP;delivered;parceiro_a
0849924b-0461-108a-75ff-456f181cd744;CUST_14057;PROD_0162;17;1908.35;32441.95;2023-01-30;debit_card;da Cruz do Norte;AP;pending;parceiro_a
3fc8372c-c79c-6262-42b7-77bb77404f6e;CUST_21254;PROD_0176;13;3337.81;43391.53;2023-01-30;pix;Pereira;SP;shipped;parceiro_a
9d3bf2ba-d3bb-5ffb-7ff7-286b205e1fe9;CUST_48979;PROD_0316;17;534.71;9090.07;2023-01-27;boleto;da Cruz;RJ;delivered;parceiro_a
03c1fe9f-a87a-0204-bafa-e17c99affe0e;CUST_11705;PROD_4782;5;1593.17;7965.85;2023-01-12;debit_card;Cassiano de Minas;CE;delivered;parceiro_b
2589f790-81ee-32dd-8c53-2214f5f88add;CUST_21512;PROD_0239;11;2828.18;31109.98;2023-01-22;pix;Cunha;SP;delivered;parceiro_b
d02f253f-cf12-e0a2-5842-df40d7a9375d;CUST_22631;PROD_3584;19;3149.69;59844.11;2023-01-23;pix;Melo Paulista;RR;delivered;parceiro_b
f48f5f0f-ec8b-606b-fce3-83e6354372bb;CUST_48575;PROD_4860;14;3766.92;52736.88;2023-01-27;debit_card;Nogueira Alegre;MT;delivered;parceiro_c
79e1e084-c79f-44bd-f4ee-ac6072436b9f;CUST_01919;PROD_2410;18;222.88;4011.84;2023-01-31;credit_card;Cassiano;PR;delivered;parceiro_b
9a87b30b-7bfb-4e1d-17dd-c7006abc3228;CUST_16749;PROD_3460;11;106.59;1172.49;2023-01-31;credit_card;Pinto;MT;delivered;parceiro_a
46af1893-7e60-cf31-61b3-2fe19cbcfb3d;CUST_11778;PROD_0739;3;772.14;2316.42;2023-01-11;boleto;Rodrigues da Praia;GO;cancelled;parceiro_a
7ef0aeda-67bf-2ba0-86cd-ac54c1d854b7;CUST_14742;PROD_1804;7;2503.47;17524.29;2023-01-24;credit_card;Jesus;BA;delivered;parceiro_b
8701f289-807a-760d-f5dc-1dabb4faf875;CUST_01072;PROD_2347;17;547.22;9302.74;2023-01-20;pix;da Luz dos Dourados;RS;delivered;parceiro_b
61e8adfa-317a-64ab-a92a-f56fe84feaf2;CUST_10752;PROD_3483;12;270.81;3249.72;2023-01-26;debit_card;Pereira;RJ;cancelled;parceiro_a
33230fb6-1317-2aae-d7db-83d6ec77afcf;CUST_34147;PROD_4975;20;4662.87;93257.4;2023-01-30;pix;da Rosa do Oeste;PR;delivered;parceiro_a
993d69ea-dcae-c3e1-5a73-55add9b49a85;CUST_35103;PROD_4422;2;3504.94;7009.88;2023-01-17;boleto;Pacheco;PI;pending;parceiro_c
