cod_pedido;cod_cliente;cod_produto;qtd;preco_unit;valor_total;data_pedido;forma_pagamento;cidade_entrega;uf_entrega;situacao;origem
7a44599c-f075-0c78-f6a3-0ce78a8c6cae;CUST_38670;PROD_3671;14;3226.36;45169.04;2023-06-10;credit_card;Brito;SC;shipped;parceiro_c
e046f1e6-9edb-e2e5-9f9b-ecaddc8c8642;CUST_49056;PROD_4391;14;2120.94;29693.16;2023-06-10;credit_card;Nogueira de Mendonça;BA;shipped;parceiro_b
086eb1f8-9003-b3ff-3344-28e00588cb7a;CUST_15750;PROD_2113;9;1776.29;15986.61;2023-06-28;boleto;da Mata da Prata;PR;pending;parceiro_b
30651686-2ded-76a1-372c-7e4c43f3322b;CUST_43343;PROD_4347;12;1424.52;17094.24;2023-06-13;credit_card;Oliveira do Sul;SC;delivered;parceiro_b
52523d3e-3567-7b79-78c3-49b4452543c5;CUST_49576;PROD_4125;18;3451.23;62122.14;2023-06-05;credit_card;Cavalcante;SP;delivered;parceiro_b
8f94193c-f399-8380-441d-db476e417166;CUST_05436;PROD_4130;20;4633.32;92666.4;2023-06-19;boleto;Porto;RS;delivered;parceiro_a
4046211d-6a46-9373-77ed-a3b8474a7279;CUST_27722;PROD_0506;18;1999.17;35985.06;2023-06-22;credit_card;da Rocha das Flores;GO;delivered;parceiro_b
25875d69-3c6f-33cc-3524-ef1cc866740a;CUST_46274;PROD_4725;19;4435.17;84268.23;2023-06-16;pix;Cardoso;SP;delivered;parceiro_a
fe259122-2a3b-714c-15c6-a4a2a7930355;CUST_33943;PROD_2457;4;1315.54;5262.16;2023-06-20;debit_card;da Mota da Mata;RS;delivered;parceiro_c
a26dea50-d5f0-deab-fa7b-831c0165c02d;CUST_16446;PROD_1717;20;3897.17;77943.4;2023-06-19;boleto;Guerra;RJ;cancelled;parceiro_b
7fe4f66a-7b66-3056-3332-a359b02132bb;CUST_46810;PROD_0950;10;1901.34;19013.4;2023-06-24;pix;Freitas de Moraes;MG;delivered;parceiro_a
7125709c-ed3d-eb7a-4c67-2920f0325b1c;CUST_43153;PROD_3922;1;2190.29;2190.29;2023-06-24;debit_card;Câmara;CE;delivered;parceiro_b
cda500fb-e149-b972-fd40-2e1c1b240679;CUST_36434;PROD_2652;18;611.68;11010.24;2023-06-05;credit_card;Marques;MG;delivered;parceiro_a
5ef93c53-8435-2286-a11f-7484cd04ec07;CUST_16062;PROD_3766;12;607.2;7286.4;2023-06-10;pix;Sales da Praia;RS;delivered;parceiro_a
e6b6d5d3-3fd8-8116-6665-736726e94273;CUST_24687;PROD_1397;15;2306.38;34595.7;2023-06-10;pix;Silva Verde;BA;cancelled;parceiro_b
c23d4466-6735-3308-0752-142e1d39a545;CUST_03153;PROD_4861;1;4583.03;4583.03;2023-06-07;credit_card;Siqueira do Amparo;SC;shipped;parceiro_a
e9a6bc50-0b2c-3bfc-ab27-859de57539fd;CUST_32548;PROD_1092;9;1119.51;10075.59;2023-06-21;pix;Brito;BA;delivered;parceiro_c
602d2dc6-7cf4-872e-b169-d1e6820be047;CUST_02523;PROD_4502;4;2154.76;8619.04;2023-06-16;debit_card;Nascimento;SC;cancelled;parceiro_b
9a2b9596-7a0b-886f-d788-045a4fa69945;CUST_23689;PROD_2003;19;3815.14;72487.66;2023-06-14;credit_card;Rios;MG;delivered;parceiro_b
da317fbd-409e-5c57-181e-1b4b276bfbba;CUST_32542;PROD_3031;16;1441.08;23057.28;2023-06-12;pix;Moura;PR;delivered;parceiro_a
feb01781-730b-8dca-5f26-9695d4ce98fd;CUST_18388;PROD_4243;9;1963.52;17671.68;2023-06-25;credit_card;das Neves;PE;delivered;parceiro_b
89fa2b65-0d0b-123d-bcbe-4bf6ed2ee5d6;CUST_44265;PROD_3379;4;1671.13;6684.52;2023-06-17;pix;Marques de Barros;AL;cancelled;parceiro_b
12e287bd-0322-4bd1-63a7-86a53fc44a25;CUST_25442;PROD_4278;10;4084.84;40848.4;2023-06-04;pix;da Conceição;MG;delivered;parceiro_c
7ab57d55-ce8d-82dd-fea0-43131e595030;CUST_21775;PROD_0124;1;3145.76;3145.76;2023-06-26;boleto;Nogueira do Amparo;RJ;delivered;parceiro_c
3606806e-a81a-02d4-564f-09562160aede;CUST_19845;PROD_0799;11;2230.55;24536.05;2023-06-25;pix;da Rocha;MG;delivered;parceiro_b
9d1281cb-f076-4cdc-4cbf-147835de4d44;CUST_05366;PROD_3971;10;2845.05;28450.5;2023-06-29;boleto;Caldeira dos Dourados;CE;delivered;parceiro_a
62367607-b236-143c-8916-f2f48bfcfeab;CUST_21847;PROD_4354;10;613.13;6131.3;2023-06-13;debit_card;Aragão;SP;shipped;parceiro_a
9955c3c0-5835-3f22-fa45-3f12c0da9650;CUST_02311;PROD_2281;9;1147.7;10329.3;2023-06-05;debit_card;Rocha;PR;delivered;parceiro_a
2beccbd0-1e74-3967-f625-2da02e3c87b6;CUST_48382;PROD_1244;7;4483.27;31382.89;2023-06-30;pix;Fogaça dos Dourados;RJ;delivered;parceiro_c
21ed5815-e65c-2002-17f6-9eb145b8da18;CUST_49398;PROD_0095;5;3755.1;18775.5;2023-06-20;credit_card;Barbosa de das Neves;BA;cancelled;parceiro_a
26011859-f8d7-4ed9-0b35-ba7565302903;CUST_01818;PROD_4598;5;2819.67;14098.35;2023-06-15;boleto;Porto;MG;delivered;parceiro_c
d76ef8ae-9eee-995a-0153-799ab32011cb;CUST_23979;PROD_3300;1;149.34;149.34;2023-06-07;boleto;Barros de Pires;PR;delivered;parceiro_b
da93a9ce-621a-9355-6600-8ca42cf04100;CUST_10683;PROD_2158;7;3642.23;25495.61;2023-06-28;debit_card;da Cunha das Flores;ES;shipped;parceiro_a
d8331869-1fbe-4076-5f1f-6f97e0d49519;CUST_00802;PROD_2513;6;2189.16;13134.96;2023-06-26;boleto;Rezende;SP;shipped;parceiro_b
f4b20972-fdbe-aad0-af79-1935c2301aa9;CUST_13238;PROD_1128;20;647.41;12948.2;2023-06-30;boleto;Moraes;CE;pending;parceiro_b
a216371e-0b29-2c14-28fd-fbd13f88aee6;CUST_02159;PROD_2681;15;4432.98;66494.7;2023-06-01;pix;Marques do Campo;PR;shipped;parceiro_b
8ec86e14-43c2-5124-5fe4-4286e694405a;CUST_01772;PROD_0736;1;4067.28;4067.28;2023-06-22;credit_card;Albuquerque;ES;delivered;parceiro_a
6a7006ba-03aa-c4ea-cbc5-77fe31f24d4d;CUST_31654;PROD_4548;6;2620.78;15724.68;2023-06-30;pix;Sales do Oeste;RS;delivered;parceiro_c
d8849a4a-cca0-2ed5-b975-91d6bafd67ff;CUST_28800;PROD_2961;8;4851.43;38811.44;2023-06-20;pix;Souza de Rocha;RJ;delivered;parceiro_a
63943bb6-e985-9341-6076-beb17179458d;CUST_39112;PROD_3002;20;4470.69;89413.8;2023-06-12;credit_card;Camargo das Flores;SP;pending;parceiro_a
75e9fbe1-36dd-6a32-dffd-e63aca34bba6;CUST_33223;PROD_1099;15;297.68;4465.2;2023-06-28;boleto;Gonçalves de Goiás;SP;delivered;parceiro_a
b1011912-4a16-b506-fd66-f63b685a2d81;CUST_25760;PROD_4032;9;1469.33;13223.97;2023-06-08;credit_card;Fonseca;SE;delivered;parceiro_a
73822fc5-a467-5ffb-f889-78ded9793de6;CUST_10542;PROD_2537;17;1300.63;22110.71;2023-06-18;credit_card;Cirino de Goiás;RJ;delivered;parceiro_a
1c06e943-49fa-ac80-20b1-27e98bb0c98e;CUST_03096;PROD_0989;16;2495.44;39927.04;2023-06-14;pix;Teixeira Grande;GO;cancelled;parceiro_a
c5141443-73b0-8acd-7379-82365766541e;CUST_14132;PROD_0656;9;3484.82;31363.38;2023-06-07;pix;Oliveira da Serra;BA;delivered;parceiro_a
2d2fcd6f-172a-9731-f321-4f49a624ae50;CUST_05004;PROD_1572;9;3828.99;34460.91;2023-06-17;credit_card;Cardoso dos Dourados;SP;delivered;parceiro_a
3b8bc442-f62a-dab6-14c6-242cb6ca0e27;CUST_05688;PROD_3706;5;1122.49;5612.45;2023-06-22;pix;Cirino da Serra;MT;delivered;parceiro_a
80167388-bbce-671c-bb35-59d9a6c0de06;CUST_10582;PROD_1706;11;2580.89;28389.79;2023-06-28;credit_card;Ribeiro;MG;delivered;parceiro_b
af1b7ba8-2741-b211-a7e4-c91d6b59dfa8;CUST_05367;PROD_1404;15;506.86;7602.9;2023-06-16;debit_card;Araújo de Moreira;BA;shipped;parceiro_a
cd7d4d9e-9e04-efa3-7972-76f017d72717;CUST_11980;PROD_4193;12;1956.47;23477.64;2023-06-25;credit_card;Farias de Duarte;BA;delivered;parceiro_a
b422b8bd-cdde-826b-e3f2-d8054b8f830e;CUST_03062;PROD_3291;9;3423.75;30813.75;2023-06-28;pix;Borges Paulista;MG;delivered;parceiro_b
b23f3346-1e2e-dd8b-1fd8-a13a48a1dca8;CUST_32230;PROD_1300;20;3319.95;66399.0;2023-06-21;pix;da Rosa do Campo;RS;delivered;parceiro_a
7fe733ca-7648-b198-1f82-9ac4d40f0e90;CUST_11942;PROD_0934;3;3601.24;10803.72;2023-06-09;pix;Souza Paulista;SP;cancelled;parceiro_a
d35cab4f-4515-b158-ccbc-59a4f33c0b63;CUST_43108;PROD_0502;9;3078.82;27709.38;2023-06-17;pix;Costela do Oeste;RJ;shipped;parceiro_a
ead10163-a05b-645b-8e48-7b2f59a92a86;CUST_39874;PROD_3794;20;2372.8;47456.0;2023-06-06;debit_card;Leão da Praia;PB;shipped;parceiro_c
a025200e-a6e4-f437-be7b-224591064da0;CUST_30602;PROD_4615;3;152.69;458.07;2023-06-04;credit_card;Silveira de Sá;SP;cancelled;parceiro_a
90dce456-da9b-2e92-cf61-fb98f1923aa3;CUST_07855;PROD_4107;5;3903.18;19515.9;2023-06-02;credit_card;Siqueira de Jesus;RS;delivered;parceiro_b
57c2580a-2627-a417-070f-0c91dd105ac9;CUST_03557;PROD_4893;14;4847.67;67867.38;2023-06-06;credit_card;Albuquerque;RS;delivered;parceiro_b
598f8a59-c4ab-5aee-a2b9-2c3d011db0cd;CUST_22355;PROD_2393;5;2013.76;10068.8;2023-06-14;credit_card;da Cunha;PA;delivered;parceiro_c
a458a504-b99b-53ba-8333-bac8ed0e46e8;CUST_43816;PROD_1843;12;177.86;2134.32;2023-06-05;boleto;Moura;BA;delivered;parceiro_a
e9f19ebd-c1d2-008b-464c-513c1780356f;CUST_17130;PROD_1601;15;3869.98;58049.7;2023-06-24;pix;Rios de Goiás;MA;shipped;parceiro_c
21268bc9-aaa9-821e-c518-3c2036b59fb0;CUST_48438;PROD_4827;18;348.05;6264.9;2023-06-20;credit_card;Machado do Galho;MA;shipped;parceiro_a
428d1b34-f69b-5553-ed95-1870bf8c5bfc;CUST_36012;PROD_0556;3;3289.86;9869.58;2023-06-01;credit_card;da Rosa;RJ;delivered;parceiro_a
59491f4f-ba80-5842-6bcb-96af567c44ab;CUST_01354;PROD_4923;8;896.38;7171.04;2023-06-24;credit_card;Fonseca;MS;pending;parceiro_c
91167224-f604-d7aa-e517-6ed5646514c2;CUST_39106;PROD_3258;18;2761.56;49708.08;2023-06-03;credit_card;Porto de Jesus;GO;pending;parceiro_a
2a6f068c-fe3f-8784-b692-a953872a84c7;CUST_13277;PROD_1600;18;3118.72;56136.96;2023-06-18;boleto;Nunes de Sampaio;SP;delivered;parceiro_a
1790ebbe-fbe5-1a70-0fc8-398a803fb446;CUST_14626;PROD_3686;18;1901.91;34234.38;2023-06-28;pix;Alves;BA;delivered;parceiro_c
169516a2-aeb6-7468-ee6b-8f88c066dbac;CUST_33645;PROD_3231;12;4958.08;59496.96;2023-06-18;debit_card;Nogueira da Prata;RJ;delivered;parceiro_a
edbde334-d8db-094b-adbf-33c1bcb28e7d;CUST_45460;PROD_2054;18;1309.35;23568.3;2023-06-27;pix;Macedo Paulista;PR;delivered;parceiro_c
e19ae02c-3c98-41b4-f277-3564fb5afb47;CUST_37711;PROD_2318;14;4584.08;64177.12;2023-06-28;boleto;Pinto de Lima;PE;delivered;parceiro_a
e554278b-9240-b0be-c9fd-d5108da2c5a0;CUST_46042;PROD_2867;1;2677.58;2677.58;2023-06-06;pix;Ramos;CE;delivered;parceiro_a
376bfb54-0905-c76f-12d0-14a3d0c669a1;CUST_02348;PROD_2749;18;522.88;9411.84;2023-06-02;pix;Sampaio de Minas;SC;delivered;parceiro_c
b5ea065a-3c99-1fb7-2639-6fe97d28f04e;CUST_45220;PROD_3307;20;837.99;16759.8;2023-06-15;pix;Pastor do Sul;DF;delivered;parceiro_a
8ab22359-4b71-1479-8d73-baeaa6c5cff7;CUST_20193;PROD_2958;3;1787.4;5362.2;2023-06-30;credit_card;Freitas;ES;pending;parceiro_b
4f68edc2-5d3b-fed2-30d7-a8e74a73a0e0;CUST_11529;PROD_2689;3;119.92;359.76;2023-06-01;credit_card;Freitas da Mata;PR;shipped;parceiro_a
376de35f-219e-95d9-dcf7-45d144057203;CUST_08664;PROD_0590;3;1562.68;4688.04;2023-06-25;pix;Montenegro;AC;shipped;parceiro_b
c7c95ebf-f3f4-d8b7-f02c-b90152bced08;CUST_20444;PROD_2797;19;1156.35;21970.65;2023-06-20;pix;Santos;PR;delivered;parceiro_b
508338a1-b7c0-2460-f49d-90bfb6b7d1fa;CUST_48200;PROD_0780;13;4805.35;62469.55;2023-06-18;pix;da Rocha do Galho;SE;pending;parceiro_c
8deea55e-fc22-ee4f-05c9-a2c0976077d3;CUST_12467;PROD_4495;1;2975.5;2975.5;2023-06-21;boleto;Novaes do Oeste;MA;delivered;parceiro_c
8b743d95-4033-f865-2be1-f48dffeaed3f;CUST_06838;PROD_0958;16;33.0;528.0;2023-06-13;boleto;da Cunha;PA;delivered;parceiro_b
9936ef21-523c-b523-2c07-0993d5953c0c;CUST_43912;PROD_3917;15;2596.81;38952.15;2023-06-21;debit_card;Cunha;RJ;delivered;parceiro_b
7c79f6c0-8dda-9006-23bd-757527597589;CUST_03185;PROD_2142;8;3071.83;24574.64;2023-06-12;credit_card;Barbosa da Prata;SC;cancelled;parceiro_a
a3328aca-c2f0-620c-3a1d-f39c9bb29143;CUST_24498;PROD_4397;16;3758.58;60137.28;2023-06-11;credit_card;Alves da Praia;MG;delivered;parceiro_c
52064e08-7fe4-a953-ec9e-a3a60f911fc3;CUST_17266;PROD_2604;4;2627.8;10511.2;2023-06-30;pix;Correia;RJ;pending;parceiro_c
dbb5371a-2b80-00bf-a070-d8463a4ffcf1;CUST_30933;PROD_0771;2;2335.74;4671.48;2023-06-16;debit_card;Silva de Goiás;CE;delivered;parceiro_a
2d0e9078-1fc6-7200-d71c-ad81a641455f;CUST_42218;PROD_1764;8;2658.78;21270.24;2023-06-25;boleto;da Luz das Flores;RJ;delivered;parceiro_c
2a393bdc-4dba-ad7d-166c-2ea0e7b5b375;CUST_17787;PROD_4175;1;3849.03;3849.03;2023-06-14;pix;da Luz de Pastor;RS;delivered;parceiro_b
1bc9f371-1603-1766-7623-bcfea1cc8113;CUST_00021;PROD_2833;8;2052.04;16416.32;2023-06-09;boleto;das Neves da Prata;SP;delivered;parceiro_b
b3367e07-45f6-e8fa-4040-b130f6249782;CUST_14581;PROD_2471;4;4989.34;19957.36;2023-06-18;credit_card;Porto do Amparo;RN;delivered;parceiro_c
147dbb63-aa75-e3c2-5e9d-af5e7ad0b462;CUST_21574;PROD_3564;5;3659.46;18297.3;2023-06-22;boleto;Martins Paulista;BA;delivered;parceiro_c
b76609d4-4cd5-a7f4-8c3d-e1af32fb3c46;CUST_41013;PROD_0913;3;2380.39;7141.17;2023-06-05;debit_card;Leão da Mata;MA;delivered;parceiro_b
aa02f8f4-c865-4c93-b21d-893eeb517a66;CUST_45721;PROD_3291;1;16.85;16.85;2023-06-05;debit_card;Albuquerque;MG;delivered;parceiro_b
6e856e7b-4bf1-aaed-e5d1-be6416ac7c20;CUST_40178;PROD_3909;5;1621.07;8105.35;2023-06-01;pix;Barros;RJ;cancelled;parceiro_b
2b3927bf-a1b5-7fa7-0115-0d61086b893a;CUST_29253;PROD_4115;13;3114.07;40482.91;2023-06-07;credit_card;Vasconcelos;RS;delivered;parceiro_a
152fb191-0f02-73b9-7740-f556309587d7;CUST_47588;PROD_1510;9;4212.77;37914.93;2023-06-01;credit_card;Brito das Flores;MG;delivered;parceiro_a
e6c1190e-9677-7ba9-4295-08f6761a0159;CUST_22560;PROD_1149;13;2217.25;28824.25;2023-06-29;boleto;Moraes;RJ;delivered;parceiro_a
a79d0da7-df6c-b6b4-bfaa-50e07e8dd836;CUST_40309;PROD_4806;13;4124.5;53618.5;2023-06-19;pix;Almeida de da Paz;SP;pending;parceiro_b
8ee1965b-55ea-c55e-8c71-d0f5f519da9d;CUST_10862;PROD_1338;3;3284.76;9854.28;2023-06-05;debit_card;Cardoso;MG;shipped;parceiro_a
cf9c8ff7-a9cf-14c3-5fe1-31ac50b3f9d7;CUST_41299;PROD_1232;4;4007.48;16029.92;2023-06-20;debit_card;da Cunha de Araújo;RJ;delivered;parceiro_c
aadc37f5-82bf-37d5-04a1-d6021c3500a0;CUST_31407;PROD_4427;4;4694.8;18779.2;2023-06-20;pix;Camargo da Mata;SP;shipped;parceiro_c
f62a3c4d-dce8-1163-5828-513bd6f5c06b;CUST_02545;PROD_0950;8;4686.19;37489.52;2023-06-10;pix;Pastor dos Dourados;MG;delivered;parceiro_c
2bddecc5-8567-cbc7-488f-a9c25324ab10;CUST_14531;PROD_2503;17;4605.03;78285.51;2023-06-14;credit_card;Aparecida do Galho;PR;shipped;parceiro_c
eded48fc-8dff-8dc7-627a-b43b6154a265;CUST_08455;PROD_3621;20;1525.15;30503.0;2023-06-03;pix;Viana;AC;pending;parceiro_b
bde667df-0dd1-bd4f-1125-3a71c8f7e056;CUST_32360;PROD_0426;3;1017.79;3053.37;2023-06-03;pix;Cassiano;CE;delivered;parceiro_a
1ec1fd83-cedf-69c2-c996-58640bfecc47;CUST_27397;PROD_4982;20;2187.77;43755.4;2023-06-29;credit_card;Alves dos Dourados;MG;delivered;parceiro_a
ac7b55c0-fce1-d308-21e3-0ac0136d9668;CUST_20993;PROD_0541;1;4819.4;4819.4;2023-06-15;boleto;Pacheco de Montenegro;SC;pending;parceiro_a
ae7eede0-a0a5-e880-b8e2-aa5de6369f7d;CUST_49269;PROD_2930;20;2003.04;40060.8;2023-06-17;boleto;Santos;RJ;delivered;parceiro_b
26c35b4f-b783-2fa1-0fcf-59ebb274d379;CUST_17656;PROD_0434;17;2813.16;47823.72;2023-06-01;debit_card;Sales de Duarte;MG;shipped;parceiro_b
e08c82d2-0e37-2ebb-f898-f8e6605d9c22;CUST_32732;PROD_0925;3;4264.33;12792.99;2023-06-11;debit_card;Nunes;ES;delivered;parceiro_a
db92c058-1387-e907-4a23-ef893aa84a0a;CUST_11507;PROD_3379;15;2962.93;44443.95;2023-06-06;pix;Ferreira de Rodrigues;CE;shipped;parceiro_c
3833bd9a-6289-2ad3-7313-4287a82dec32;CUST_15356;PROD_2258;7;238.92;1672.44;2023-06-11;credit_card;Aparecida;PR;shipped;parceiro_a
72f4058a-f193-efe9-ef60-45f60297e66b;CUST_07496;PROD_0139;20;4126.2;82524.0;2023-06-25;pix;Rodrigues;SP;pending;parceiro_a
dbd8a587-84b7-163e-ae1b-e4184e7490ae;CUST_15093;PROD_3762;1;1829.33;1829.33;2023-06-22;credit_card;Ramos;AC;shipped;parceiro_b
f23655b3-e951-e044-d141-977fb319a15d;CUST_34377;PROD_3189;10;1066.23;10662.3;2023-06-25;boleto;Oliveira do Amparo;MG;delivered;parceiro_a
b50301ca-c301-ed44-62c8-5dcd8f444105;CUST_17226;PROD_4496;13;4221.94;54885.22;2023-06-08;pix;da Rosa;MS;delivered;parceiro_a
167c2505-d1a4-4bee-7eb8-66f420079dca;CUST_32228;PROD_4698;7;546.27;3823.89;2023-06-17;pix;Araújo;RJ;delivered;parceiro_c
37bf6dcc-efad-825f-af59-2ab86c5221eb;CUST_31966;PROD_4016;7;4843.28;33902.96;2023-06-07;debit_card;Almeida;GO;shipped;parceiro_a
c061c4e9-5776-e2d6-ba23-3d417e2e3091;CUST_29325;PROD_4848;12;4758.03;57096.36;2023-06-26;debit_card;Almeida;BA;pending;parceiro_a
7e6b4710-ea48-2b7d-d293-5dabd3186468;CUST_41211;PROD_4062;6;4716.05;28296.3;2023-06-03;credit_card;Barbosa;SP;delivered;parceiro_a
6ddb9276-e8b4-d503-761c-41b4d482cdbe;CUST_38672;PROD_3297;14;2008.15;28114.1;2023-06-15;debit_card;da Rocha de Minas;MG;cancelled;parceiro_c
3c40218c-cbad-0e0f-610e-72db6b86efb0;CUST_15653;PROD_1832;14;4071.69;57003.66;2023-06-22;boleto;Lima;SP;cancelled;parceiro_b
f1d2e7ab-e3d7-e4c3-9cac-d888a8505999;CUST_42655;PROD_2216;7;2686.58;18806.06;2023-06-04;pix;Carvalho;RS;shipped;parceiro_a
fbd13a84-475e-530b-3d86-5ee81dcc6a00;CUST_02673;PROD_2352;15;3620.27;54304.05;2023-06-14;pix;Pimenta;RJ;delivered;parceiro_c
475b15d0-de4c-4e9a-b048-129dc289f7d8;CUST_31840;PROD_1898;9;3296.73;29670.57;2023-06-24;debit_card;Martins das Flores;BA;delivered;parceiro_c
3c9adc20-d379-a712-9aa8-5b97e274114a;CUST_15310;PROD_2529;11;895.17;9846.87;2023-06-16;boleto;Teixeira;SP;delivered;parceiro_c
edb77fc3-850d-8255-2241-0ca8103552be;CUST_43668;PROD_1075;9;540.51;4864.59;2023-06-22;debit_card;Brito Paulista;RJ;delivered;parceiro_c
74873f7f-704b-9c75-609a-94b9f88beb39;CUST_38683;PROD_3840;5;3692.49;18462.45;2023-06-17;pix;Nogueira;SP;delivered;parceiro_c
04e184b1-933b-4c56-40f2-e50a72a692fc;CUST_46586;PROD_1878;16;3630.79;58092.64;2023-06-08;pix;Sousa;GO;delivered;parceiro_b
58b7a61e-abdd-df04-f526-9698bb33073f;CUST_48775;PROD_2508;18;3875.8;69764.4;2023-06-01;debit_card;Rocha;MA;delivered;parceiro_a
1fc8eb43-e0bc-a83d-f798-95ac383fa2c0;CUST_23471;PROD_2553;20;1514.32;30286.4;2023-06-18;credit_card;Fernandes;PR;cancelled;parceiro_a
e7d08b8a-a5d0-0887-300e-2373a28e3a25;CUST_44873;PROD_3448;7;4715.16;33006.12;2023-06-17;credit_card;Moraes da Prata;RJ;shipped;parceiro_a
ce9ad968-3b4a-6f45-ebbe-5c76d235e1aa;CUST_12070;PROD_1947;17;4917.61;83599.37;2023-06-30;credit_card;Araújo de Pacheco;PE;cancelled;parceiro_c
7d39fb2a-bd3f-76e5-c83d-7a440e839872;CUST_13928;PROD_2019;10;1895.86;18958.6;2023-06-17;pix;Costa de Câmara;SP;delivered;parceiro_a
cce8cacc-5311-dce5-ecea-bf374e21f297;CUST_19905;PROD_1039;8;4477.2;35817.6;2023-06-25;debit_card;Fonseca;SP;delivered;parceiro_a
e0192773-74ec-df2f-bac1-81fc96e90ac5;CUST_17476;PROD_2814;10;4779.7;47797.0;2023-06-21;credit_card;Vargas;SP;pending;parceiro_c
5d66c336-f706-bec0-f6f4-323d54a9a3c8;CUST_47901;PROD_3188;2;856.29;1712.58;2023-06-05;credit_card;Montenegro;RJ;shipped;parceiro_a
cf73948a-0731-e633-8ff0-1bc971e3ee6a;CUST_33200;PROD_1786;19;3381.53;64249.07;2023-06-29;boleto;Cirino;BA;cancelled;parceiro_c
904356ff-e5da-247b-4726-f721f069f57b;CUST_31631;PROD_4610;13;4849.35;63041.55;2023-06-30;boleto;da Luz da Praia;BA;delivered;parceiro_a
e27e3812-8f35-7308-b4ad-2dd72d4c53a4;CUST_14727;PROD_2227;7;4463.27;31242.89;2023-06-26;pix;Cavalcanti de Siqueira;SC;delivered;parceiro_c
6a58b4c5-4004-50af-0548-5137652d073d;CUST_11744;PROD_4719;7;145.04;1015.28;2023-06-19;debit_card;da Costa do Oeste;MG;delivered;parceiro_c
5db54e9c-7869-4065-9561-2ce4a17d889b;CUST_29294;PROD_1153;1;1607.74;1607.74;2023-06-11;debit_card;Moraes da Praia;RJ;delivered;parceiro_b
e23242cd-53c6-9d0e-78ea-9d3c338b9289;CUST_34775;PROD_2592;18;1580.37;28446.66;2023-06-14;credit_card;Nogueira do Sul;ES;shipped;parceiro_b
e2f6aa41-3310-9c2d-d070-b95c8f3edddb;CUST_41868;PROD_3344;8;2211.39;17691.12;2023-06-16;credit_card;Rodrigues de Rios;MG;pending;parceiro_c
929d215e-0a0e-2152-4ebe-6ae2860e42b5;CUST_09836;PROD_4766;14;3565.2;49912.8;2023-06-12;boleto;da Conceição do Sul;SP;delivered;parceiro_a
60f00ecb-e38d-50e4-be58-68e4c34b4e34;CUST_13435;PROD_2643;6;4308.86;25853.16;2023-06-12;debit_card;Jesus de Fogaça;RS;shipped;parceiro_b
8e18772c-5276-bc82-c9b2-bf5b87a3338d;CUST_48601;PROD_1528;14;883.49;12368.86;2023-06-03;pix;Siqueira do Sul;SP;delivered;parceiro_b
d6e88a08-d999-2680-bbf9-921596f66fbd;CUST_44663;PROD_0743;7;2934.4;20540.8;2023-06-18;credit_card;Dias do Sul;PE;delivered;parceiro_a
1d850cdf-f9b5-3bcb-1987-69f3078f5f01;CUST_49329;PROD_0363;1;2928.08;2928.08;2023-06-10;credit_card;Costela do Amparo;RS;delivered;parceiro_a
dc6273ef-fbad-a53c-4301-185cb4c266be;CUST_35331;PROD_0729;19;2315.6;43996.4;2023-06-28;credit_card;Pires;SP;delivered;parceiro_a
7525d1bf-90f6-969c-b5b1-4efd1c1aa6ef;CUST_19400;PROD_0925;2;3576.01;7152.02;2023-06-20;boleto;Fogaça;AL;delivered;parceiro_c
00af448a-5084-ef7c-525f-12f149c54521;CUST_29680;PROD_1015;9;4842.02;43578.18;2023-06-04;boleto;Sales de Araújo;SP;delivered;parceiro_b
cff7955a-2ef6-2c13-d04f-78abcdd8c37c;CUST_35836;PROD_4860;9;3814.65;34331.85;2023-06-23;pix;Casa Grande;RN;cancelled;parceiro_a
95847ad9-2a18-478b-d1d4-8bfac19be731;CUST_21650;PROD_3543;17;2065.7;35116.9;2023-06-22;pix;Mendes das Flores;SP;shipped;parceiro_a
f62f01ea-f85a-77d0-6bb2-465399a30004;CUST_03749;PROD_1120;8;1662.56;13300.48;2023-06-30;debit_card;Teixeira de Moreira;SP;cancelled;parceiro_c
824bfa53-6a81-4ac1-4e59-e91cd774da32;CUST_32756;PROD_2411;14;160.13;2241.82;2023-06-14;credit_card;Silva de Cavalcanti;GO;shipped;parceiro_c
172b3b5c-9802-bdd8-eabe-4c66132a2503;CUST_11668;PROD_0639;19;4855.09;92246.71;2023-06-15;pix;Fonseca;SP;delivered;parceiro_a
378e20e0-0897-cc70-a3b1-a1126482031a;CUST_32892;PROD_3587;19;3642.0;69198.0;2023-06-26;credit_card;Machado de Goiás;DF;delivered;parceiro_a
cf675dc5-6c13-94e2-fe52-90d9024d1e05;CUST_15557;PROD_3978;3;1257.29;3771.87;2023-06-28;boleto;Fonseca;BA;delivered;parceiro_c
bed4b1d2-59c0-4e55-537e-df005548a2a7;CUST_37429;PROD_4370;2;264.18;528.36;2023-06-19;debit_card;Castro do Amparo;BA;pending;parceiro_c
56596ba5-9b78-6dbe-9f7e-fce26d111a59;CUST_28699;PROD_0290;3;2671.82;8015.46;2023-06-05;credit_card;Cavalcanti do Oeste;SC;delivered;parceiro_b
44e0c4f3-1bf0-4a4e-8458-0a966986ca54;CUST_20122;PROD_0331;16;3339.5;53432.0;2023-06-16;debit_card;da Luz;AM;cancelled;parceiro_b
256dd999-2ca5-eac8-f2a7-fdc587f8a7f9;CUST_08926;PROD_2818;18;173.09;3115.62;2023-06-08;boleto;Novaes;SP;shipped;parceiro_b
