cod_pedido;cod_cliente;cod_produto;qtd;preco_unit;valor_total;data_pedido;forma_pagamento;cidade_entrega;uf_entrega;situacao;origem
1c4eeeb1-ae79-9df6-8c05-733fff63a542;CUST_06697;PROD_3673;4;2227.25;8909.0;2023-12-12;credit_card;Porto;BA;delivered;parceiro_b
07bedf91-ec35-ec8c-9d5a-b3388354ade8;CUST_05612;PROD_0832;14;204.66;2865.24;2023-12-05;pix;Nunes Paulista;BA;delivered;parceiro_a
46055cac-ff90-dbc5-5bef-fde182e8f339;CUST_48624;PROD_0281;2;1735.62;3471.24;2023-12-13;boleto;Farias;AL;shipped;parceiro_b
12c553bb-59ca-d98a-f310-0925f2322dc7;CUST_40151;PROD_4333;8;2423.75;19390.0;2023-12-10;pix;Casa Grande;MG;delivered;parceiro_a
221de112-b1b5-2e44-137e-f5ccf3eed3a8;CUST_23914;PROD_1391;7;896.22;6273.54;2023-12-14;pix;da Costa;SP;delivered;parceiro_b
d0415602-f1e8-ebc5-8fe4-600340e4b483;CUST_19595;PROD_3716;19;4984.8;94711.2;2023-12-04;credit_card;Pacheco Paulista;PE;delivered;parceiro_b
112e41d7-bcbf-35f4-cb62-16b470fd97be;CUST_48779;PROD_1728;8;118.43;947.44;2023-12-10;pix;da Costa;SP;delivered;parceiro_b
090c4ad9-43d7-c352-38e2-43c0e79b8bf9;CUST_45344;PROD_1713;8;4722.0;37776.0;2023-12-11;credit_card;Silva de Goiás;BA;delivered;parceiro_b
9906ecf4-b75b-a04f-5847-be924b892018;CUST_48091;PROD_1666;19;3799.81;72196.39;2023-12-17;credit_card;Cavalcanti do Oeste;ES;shipped;parceiro_a
ba420997-9215-9df5-7c24-da43db7f3d8d;CUST_04709;PROD_0105;20;532.86;10657.2;2023-12-10;debit_card;Sampaio Grande;BA;delivered;parceiro_a
822966f6-b810-34a0-5685-7488ce5c75e5;CUST_31047;PROD_1576;13;2530.22;32892.86;2023-12-07;pix;Rezende;SP;delivered;parceiro_b
9140b85d-f21d-9a5a-6da0-f60e361e5df3;CUST_02300;PROD_0047;15;3784.62;56769.3;2023-12-01;credit_card;Rezende;BA;pending;parceiro_c
20d675b8-b3c1-ed12-6f1a-9fb0db927df5;CUST_45316;PROD_2188;12;3201.81;38421.72;2023-12-10;boleto;Guerra;RS;delivered;parceiro_b
28f3599d-03ec-5cb0-1dee-ed9d33c53990;CUST_03662;PROD_0228;1;3568.6;3568.6;2023-12-12;credit_card;Peixoto do Amparo;MG;delivered;parceiro_b
7a448ed0-efd8-c7fe-6f94-a5b598f87d20;CUST_08825;PROD_2502;17;3234.24;54982.08;2023-12-13;pix;da Cunha de Goiás;SP;delivered;parceiro_b
8d886da2-2867-3268-ac3b-b170b18eaaba;CUST_20391;PROD_4106;9;4837.1;43533.9;2023-12-09;pix;Duarte;SC;delivered;parceiro_b
355a09b1-d9ff-a950-e152-fa316dbbc593;CUST_29153;PROD_2545;10;435.95;4359.5;2023-12-09;credit_card;Aparecida do Oeste;MG;shipped;parceiro_a
a49cb286-7657-ac7c-2aba-f169d65a091b;CUST_31219;PROD_0642;17;1453.42;24708.14;2023-12-07;credit_card;Duarte;CE;delivered;parceiro_a
41bde1e3-8d23-54c6-20d6-242e445dc029;CUST_19187;PROD_0857;1;37.98;37.98;2023-12-14;credit_card;da Rosa Grande;RS;delivered;parceiro_c
5b50707e-1b25-72b4-24b5-31d4ecad01ef;CUST_21020;PROD_1953;16;403.91;6462.56;2023-12-03;boleto;Fernandes;ES;shipped;parceiro_a
95fa0d82-ac7a-d966-1975-491721ec1190;CUST_33666;PROD_4769;14;3029.09;42407.26;2023-12-14;pix;Melo do Oeste;BA;cancelled;parceiro_a
15f2db96-746d-8d5a-ecb7-3454db8f69ed;CUST_04080;PROD_0809;4;2346.54;9386.16;2023-12-02;pix;Marques;RJ;delivered;parceiro_b
76f63c5b-e330-59b0-8098-3d35baddb2e0;CUST_18393;PROD_4066;7;4938.35;34568.45;2023-12-25;credit_card;Albuquerque;RJ;delivered;parceiro_b
6d9523b3-7328-3a01-7e71-acfc8f114e63;CUST_35190;PROD_0214;12;2958.74;35504.88;2023-12-07;credit_card;Porto de Alves;SP;delivered;parceiro_c
45d5cbf2-157a-5288-06d0-1e314e6c1b7c;CUST_45008;PROD_4849;13;2195.83;28545.79;2023-12-21;boleto;Casa Grande;RJ;delivered;parceiro_a
2d62e072-358a-96f7-1c19-d6d1221cd9b3;CUST_32169;PROD_0237;12;1032.67;12392.04;2023-12-12;debit_card;da Luz do Amparo;RJ;delivered;parceiro_b
d87ac23d-2023-b73b-03c0-da2ca67e7a6d;CUST_04100;PROD_0591;9;3580.35;32223.15;2023-12-11;pix;Siqueira Verde;PE;delivered;parceiro_a
d06f0c5f-b0af-a709-20a4-c19f52a2de83;CUST_37289;PROD_3430;19;2161.7;41072.3;2023-12-08;credit_card;Lima;SP;delivered;parceiro_c
e9a97a58-3545-b653-71be-71342a40b5f7;CUST_47206;PROD_3516;2;4184.04;8368.08;2023-12-03;credit_card;Pereira da Serra;SP;delivered;parceiro_a
a2b9c4fc-7e20-aa68-e5d1-054184021b72;CUST_04563;PROD_4017;14;3240.1;45361.4;2023-12-26;credit_card;Albuquerque;MA;delivered;parceiro_c
bbca7f51-4c44-2f47-88ad-107291c37f8c;CUST_12406;PROD_2333;3;3516.03;10548.09;2023-12-08;debit_card;Cunha;BA;delivered;parceiro_b
b62f964c-08e1-1401-8c28-d56a69ca6ef5;CUST_46946;PROD_3362;15;4625.74;69386.1;2023-12-18;pix;Casa Grande Alegre;PR;delivered;parceiro_a
89516916-f74f-9d58-7c07-701ff2f10df3;CUST_33491;PROD_2409;10;700.5;7005.0;2023-12-15;boleto;da Cruz;RJ;delivered;parceiro_b
bc5ddbde-ca9f-58b6-b248-3210af3e7f68;CUST_05340;PROD_2988;15;3459.7;51895.5;2023-12-14;credit_card;Sousa de Minas;RJ;delivered;parceiro_a
be3577c2-c060-4a0f-2719-558e572b308d;CUST_30158;PROD_1072;4;3122.35;12489.4;2023-12-07;boleto;Araújo;ES;shipped;parceiro_a
d75e8e61-71cb-86b2-c237-7356678642d3;CUST_09531;PROD_4266;4;1057.6;4230.4;2023-12-10;credit_card;Albuquerque;PA;cancelled;parceiro_c
d94cd15e-af7c-a49f-2dad-553d521483a1;CUST_30150;PROD_4390;10;1884.06;18840.6;2023-12-12;boleto;Porto da Serra;BA;delivered;parceiro_c
22484590-2907-01cd-593b-f9be111c6f0f;CUST_33618;PROD_4313;8;3083.59;24668.72;2023-12-06;boleto;da Conceição;RS;delivered;parceiro_b
670f38e0-2442-2cce-4e33-c40893857c67;CUST_43343;PROD_0611;10;2987.45;29874.5;2023-12-08;pix;da Mata da Prata;RS;delivered;parceiro_c
8ccf5a56-b2c2-86d5-4841-72537d81eb2b;CUST_35314;PROD_4705;11;1635.13;17986.43;2023-12-07;credit_card;das Neves da Serra;MG;delivered;parceiro_b
27c0e3bc-d691-21dc-c633-cf5591a0e20a;CUST_06194;PROD_0623;10;3031.87;30318.7;2023-12-07;credit_card;Sales da Serra;RS;delivered;parceiro_a
7b5ddf78-2da5-6df6-775e-be86e207b061;CUST_33178;PROD_4845;5;406.05;2030.25;2023-12-15;debit_card;Cirino do Campo;MG;delivered;parceiro_b
04385162-72b6-f604-2640-74ca1af87ec9;CUST_41573;PROD_1289;18;789.01;14202.18;2023-12-21;pix;Montenegro de Aparecida;SP;delivered;parceiro_b
feada9e2-e3e2-ea91-14de-e4ed82928192;CUST_00942;PROD_0680;1;97.9;97.9;2023-12-08;credit_card;Machado das Pedras;ES;delivered;parceiro_c
314c397a-3df7-eaf9-6861-1534189a9f49;CUST_07168;PROD_3553;20;576.73;11534.6;2023-12-19;debit_card;Costa;RN;delivered;parceiro_b
4dd13b2b-49e3-742a-a533-4d7fd55dff3d;CUST_14908;PROD_0134;16;2010.78;32172.48;2023-12-21;credit_card;Brito;PA;delivered;parceiro_b
2107d07b-5299-c2de-e977-455326292bbb;CUST_48718;PROD_3510;3;573.86;1721.58;2023-12-19;pix;Novaes da Serra;PR;delivered;parceiro_c
ad842a91-1a37-5637-fd61-f7beed268bb5;CUST_04431;PROD_4319;17;2017.66;34300.22;2023-12-09;debit_card;Peixoto;RJ;delivered;parceiro_a
8400dad5-85db-3a4e-3e3a-a63f940e25c0;CUST_45472;PROD_2518;3;4148.1;12444.3;2023-12-01;credit_card;Cunha;SP;shipped;parceiro_b
149420f9-e909-1090-5eb2-319ab43d71d1;CUST_14236;PROD_1916;19;69.21;1314.99;2023-12-03;pix;Aparecida Verde;SP;delivered;parceiro_a
381a6c41-7b13-3975-1e5a-252c3506bf42;CUST_14363;PROD_2734;18;1007.63;18137.34;2023-12-20;pix;Campos;SC;delivered;parceiro_c
3169d815-c35d-60ad-9c4e-59eca5155f04;CUST_43377;PROD_4417;9;62.55;562.95;2023-12-07;credit_card;Rodrigues Paulista;MG;shipped;parceiro_a
7ad841cc-451f-b05c-3739-d6854cee68cb;CUST_24045;PROD_4133;9;3608.69;32478.21;2023-12-01;credit_card;Rezende Paulista;BA;delivered;parceiro_a
74e3254b-80b7-4e4c-4c87-aaf2f3f74c0f;CUST_30581;PROD_3272;1;3222.58;3222.58;2023-12-15;credit_card;Pastor;MT;delivered;parceiro_b
e0ca9c09-7072-e707-eac8-245f1b8ba33c;CUST_24841;PROD_1953;7;4659.61;32617.27;2023-12-05;credit_card;Barbosa;SP;shipped;parceiro_a
888fbdae-1b56-431b-436f-31c4aa6fb769;CUST_16963;PROD_4670;4;2768.83;11075.32;2023-12-07;boleto;Machado Grande;PR;shipped;parceiro_c
d9708a68-37a5-a401-74c6-640f32b3f061;CUST_47842;PROD_0592;11;2820.84;31029.24;2023-12-07;boleto;Macedo;PR;shipped;parceiro_a
d76ea399-3064-b951-8895-fcd35838d065;CUST_47691;PROD_4912;10;3320.85;33208.5;2023-12-08;credit_card;Duarte;PR;shipped;parceiro_b
fc216f75-a8fa-cdb8-dcdc-85078ea84afa;CUST_01551;PROD_1926;18;3590.99;64637.82;2023-12-04;credit_card;Pereira das Flores;RJ;shipped;parceiro_a
1e3c2860-1b8f-e2bc-8b9a-783cb4bf96e2;CUST_49882;PROD_3940;15;1238.91;18583.65;2023-12-13;credit_card;Sampaio;CE;shipped;parceiro_a
d3820a43-4b56-971b-d728-a423edea3650;CUST_23944;PROD_1759;10;4810.36;48103.6;2023-12-04;debit_card;Ferreira;RJ;shipped;parceiro_b
e6caf73a-a77c-1d30-5a53-14b22610e52b;CUST_45586;PROD_0400;9;416.28;3746.52;2023-12-05;pix;Albuquerque;SP;shipped;parceiro_a
478be286-4f48-0791-4193-a4da8f514e98;CUST_27389;PROD_1739;15;3505.13;52576.95;2023-12-07;credit_card;Leão da Praia;PE;delivered;parceiro_b
9073876d-bfa4-f16d-acf9-bf8fa4c0343a;CUST_30281;PROD_0046;5;566.04;2830.2;2023-12-02;pix;Sá de Sousa;AM;cancelled;parceiro_a
f5b9dc9c-3579-f3b7-be71-28653ee235c5;CUST_27081;PROD_0258;8;1888.72;15109.76;2023-12-07;pix;Silveira;PE;delivered;parceiro_b
e6b1efab-b9ae-1a1f-2cfc-69228e3cb8bd;CUST_01164;PROD_4147;13;3081.63;40061.19;2023-12-08;debit_card;Andrade do Norte;RS;delivered;parceiro_c
0d25a3c7-72ff-7c1a-15df-6246a03442a5;CUST_42874;PROD_4997;2;2636.44;5272.88;2023-12-01;boleto;Cassiano do Sul;RJ;delivered;parceiro_b
ba6ede1b-5095-5485-e2e2-764f799c6be3;CUST_33997;PROD_1507;15;520.0;7800.0;2023-12-04;pix;da Mata do Norte;MG;delivered;parceiro_b
7e2285d7-c97c-dcf7-49af-1afb9d55961f;CUST_41198;PROD_2157;8;3695.82;29566.56;2023-12-24;credit_card;Lopes da Prata;SP;delivered;parceiro_a
64dc7ef2-50c5-7a81-1b04-50700b3ba00b;CUST_34589;PROD_1149;15;1246.89;18703.35;2023-12-12;boleto;Borges;PR;cancelled;parceiro_c
86fc5c4f-aa6a-1eef-7bf4-f50992999c69;CUST_12153;PROD_2776;3;2603.28;7809.84;2023-12-01;credit_card;Câmara;DF;delivered;parceiro_a
7fc9a73c-1126-60ac-4f0a-3368bb0ac568;CUST_19674;PROD_2340;13;106.97;1390.61;2023-12-04;debit_card;Câmara do Amparo;RJ;shipped;parceiro_a
883a418a-25e7-0510-69fd-711ff12ec543;CUST_20649;PROD_2810;20;3945.15;78903.0;2023-12-03;pix;Viana de Cavalcante;SP;delivered;parceiro_c
0e38ca23-e694-30d0-ac2b-04db2403adf9;CUST_16926;PROD_4063;14;4377.61;61286.54;2023-12-05;pix;Cunha de Cavalcante;CE;delivered;parceiro_a
37739087-5d2a-f1b1-677f-285b7f0b5b82;CUST_00826;PROD_0456;7;763.48;5344.36;2023-12-06;debit_card;Silva;SC;delivered;parceiro_a
640d657c-1b1c-7de9-ce6d-5a6cefa3b8d2;CUST_37958;PROD_1371;6;197.71;1186.26;2023-12-07;credit_card;Sá de Vieira;PE;cancelled;parceiro_c
72a0de62-93d6-7ac4-e16d-c6575912943d;CUST_41936;PROD_3113;10;4180.07;41800.7;2023-12-20;credit_card;Cunha;RJ;shipped;parceiro_b
c15aa6a9-b9e4-05f9-240a-af75ccacd121;CUST_26543;PROD_1111;4;182.66;730.64;2023-12-01;pix;Gonçalves;SP;delivered;parceiro_a
31e113e4-0b9d-2955-6dbe-71c134d18bc3;CUST_16787;PROD_1113;9;2265.43;20388.87;2023-12-10;pix;Gomes;ES;cancelled;parceiro_b
3d9470b8-30d9-df98-4fa9-082c00329003;CUST_19261;PROD_1186;11;2679.67;29476.37;2023-12-03;pix;Duarte do Norte;RJ;delivered;parceiro_a
984d719c-489f-f589-86a6-993af56441db;CUST_26627;PROD_1132;3;2538.3;7614.9;2023-12-18;debit_card;Garcia;RJ;delivered;parceiro_a
56413024-4e4f-f05f-dcc1-4199c39d215f;CUST_02503;PROD_2840;6;374.53;2247.18;2023-12-07;boleto;Ramos;ES;delivered;parceiro_a
71adbc17-72e8-72b8-6a00-3c68cd4a144e;CUST_12044;PROD_1616;13;4866.11;63259.43;2023-12-10;boleto;Novais da Serra;RJ;shipped;parceiro_c
7e1e0e6f-a34f-c981-86b8-812af348ea60;CUST_23284;PROD_2166;20;3635.05;72701.0;2023-12-10;credit_card;Pacheco;PA;delivered;parceiro_a
649347ed-e6b8-caa0-f159-bf6666090f16;CUST_27610;PROD_4349;20;2104.85;42097.0;2023-12-20;pix;Rezende de Costela;AC;delivered;parceiro_a
da55cf66-44b5-217d-2fad-5d328b8c947b;CUST_39770;PROD_0178;9;29.29;263.61;2023-12-03;debit_card;Nogueira Grande;RS;pending;parceiro_c
bddda60c-6a22-f46c-63e8-00883b03ba3e;CUST_19481;PROD_2762;11;4318.77;47506.47;2023-12-11;pix;Vieira;BA;delivered;parceiro_a
3c06bf7e-7bdd-08c3-d746-3912527703f0;CUST_35368;PROD_3837;9;2810.31;25292.79;2023-12-07;debit_card;Peixoto da Praia;MG;delivered;parceiro_a
5485c591-164e-1c70-6dce-121874d4ff80;CUST_25488;PROD_1124;8;227.6;1820.8;2023-12-09;debit_card;Cardoso;PB;delivered;parceiro_a
9c636ece-1a3d-239e-0b7e-74c43f360da1;CUST_36576;PROD_0621;20;1946.41;38928.2;2023-12-26;credit_card;Vasconcelos;MT;delivered;parceiro_c
f431ae7e-f5d9-ff51-c560-e0f57b8a51b8;CUST_44101;PROD_3946;16;2466.86;39469.76;2023-12-07;pix;Albuquerque de Minas;MG;delivered;parceiro_b
307866f9-b4b2-5d62-fa41-eaba00732e1c;CUST_17050;PROD_1785;11;1553.86;17092.46;2023-12-10;credit_card;Porto;DF;pending;parceiro_c
b4ba4ad7-33d9-8ea9-0abe-85ee9fe59df6;CUST_06093;PROD_4160;2;119.37;238.74;2023-12-03;pix;Ramos;SP;shipped;parceiro_a
3b1a8aa1-e7f6-3ae0-da47-765707bab67d;CUST_36180;PROD_3743;4;26.56;106.24;2023-12-02;pix;Correia da Serra;MG;delivered;parceiro_c
39577466-f168-1294-da12-0b2bf93f5b1c;CUST_19006;PROD_0372;4;3777.65;15110.6;2023-12-07;boleto;Peixoto;MG;delivered;parceiro_a
65fe49d8-47cd-32d2-a47d-af832f5d6e68;CUST_48019;PROD_1884;14;2704.4;37861.6;2023-12-01;debit_card;Garcia;AM;cancelled;parceiro_a
4d4d0bad-b956-d40a-01eb-11f3c42a7e96;CUST_00546;PROD_3544;3;834.93;2504.79;2023-12-13;debit_card;Souza Alegre;BA;cancelled;parceiro_a
5eb11949-5da0-7324-1d96-17893ae0bf14;CUST_24546;PROD_3408;16;4334.23;69347.68;2023-12-03;credit_card;Rodrigues de Dias;SP;delivered;parceiro_b
d5a7afdb-cec5-75f2-9663-7d91ba980b1e;CUST_15530;PROD_3545;8;1832.6;14660.8;2023-12-19;credit_card;Nogueira das Pedras;MG;cancelled;parceiro_b
6d140749-18bd-a5d4-c502-e7f6d598dee1;CUST_30430;PROD_2038;17;496.24;8436.08;2023-12-05;debit_card;Almeida;MG;shipped;parceiro_c
af7d7b56-7628-7e6d-b226-4193395f434a;CUST_08957;PROD_3142;16;3264.49;52231.84;2023-12-14;pix;Montenegro;SP;delivered;parceiro_a
0d046003-20c6-deb0-785c-0f1c30154279;CUST_32786;PROD_3845;11;3087.17;33958.87;2023-12-06;credit_card;Novaes da Praia;RJ;delivered;parceiro_b
b48b5b6b-80ff-2a28-e201-b5713bfac826;CUST_04617;PROD_1001;5;2982.27;14911.35;2023-12-06;credit_card;da Cunha;SC;shipped;parceiro_a
f3040bd0-82b9-6ab8-b7c0-a8beec8929b3;CUST_04358;PROD_0108;12;1370.3;16443.6;2023-12-06;debit_card;Teixeira do Sul;RS;delivered;parceiro_a
a38452d5-dfec-3d94-2e30-237a1e01e3af;CUST_07238;PROD_0972;8;3961.58;31692.64;2023-12-16;credit_card;Lima;ES;delivered;parceiro_b
e2e60431-463c-c7a7-83e0-3e25ecddb8d8;CUST_04636;PROD_4265;6;2410.29;14461.74;2023-12-09;debit_card;Jesus;PE;cancelled;parceiro_c
fa51a62d-1470-c288-7107-aedad2adddad;CUST_46402;PROD_4363;1;2656.05;2656.05;2023-12-02;pix;Ramos da Prata;MG;cancelled;parceiro_b
2077b2b5-f1e1-b334-1933-8eb98f2db434;CUST_24523;PROD_4887;9;2127.49;19147.41;2023-12-01;pix;Cunha;CE;delivered;parceiro_b
15d7ed62-76d7-cb90-a86a-649a45d6743d;CUST_37794;PROD_4394;13;3157.39;41046.07;2023-12-18;debit_card;Pastor da Prata;BA;delivered;parceiro_a
b40b88db-f212-ce37-e08e-08d2c3ec69a7;CUST_40607;PROD_2125;2;2598.73;5197.46;2023-12-09;credit_card;da Rocha;MG;cancelled;parceiro_b
fe04c5c4-182f-5522-6931-28d7c4dc0eb6;CUST_06006;PROD_0210;1;3018.41;3018.41;2023-12-09;boleto;Ramos do Sul;SP;delivered;parceiro_c
fb6bc6ab-c02a-fdd0-93fb-91ba3bbfcaa4;CUST_48834;PROD_1437;9;3253.4;29280.6;2023-12-14;debit_card;Fernandes da Prata;SP;shipped;parceiro_a
c1ea7cf2-f6c5-af75-c188-d009ae84a17e;CUST_04893;PROD_4644;4;305.5;1222.0;2023-12-25;credit_card;Correia Paulista;SP;delivered;parceiro_a
1550e1c5-4298-b967-f49d-9dcb683ce6e5;CUST_19121;PROD_2024;9;3471.02;31239.18;2023-12-17;debit_card;Cavalcanti Paulista;SP;delivered;parceiro_b
27d4e938-4a45-fc79-398d-6406426da73e;CUST_19490;PROD_3780;8;4372.79;34982.32;2023-12-03;credit_card;Casa Grande;BA;cancelled;parceiro_b
0bbf2ea1-ed12-f2fb-15b5-b088a1ffb8ba;CUST_18363;PROD_2867;20;3429.33;68586.6;2023-12-08;debit_card;Novais;CE;cancelled;parceiro_c
78a0a0a6-a818-19b1-ed86-b0d67089a9fe;CUST_39759;PROD_1374;9;3317.49;29857.41;2023-12-05;pix;Campos;ES;delivered;parceiro_a
eba50a14-6df6-2e1b-2a38-5de5a729862b;CUST_41018;PROD_4978;16;4540.96;72655.36;2023-12-06;credit_card;Teixeira;ES;shipped;parceiro_c
fdf8f9a4-ed15-1a97-3295-03e2ca91a931;CUST_41960;PROD_4823;12;3913.21;46958.52;2023-12-05;credit_card;Farias;MG;delivered;parceiro_a
da781c3a-1107-0f36-fcf9-ec7a3340f2e5;CUST_00034;PROD_1091;8;4554.74;36437.92;2023-12-09;credit_card;da Paz;PR;delivered;parceiro_c
8e5dd10d-7acb-e532-b75e-3607116dee54;CUST_32365;PROD_4156;8;4641.88;37135.04;2023-12-21;pix;Azevedo;SC;delivered;parceiro_a
fff621a4-930a-a737-5f9c-539b84ba8955;CUST_11409;PROD_2837;5;4606.17;23030.85;2023-12-01;boleto;Melo;SC;delivered;parceiro_a
b042c0dd-3c6a-2ab8-f3c8-82773112edbe;CUST_14837;PROD_1118;9;3215.14;28936.26;2023-12-02;pix;Costela;RS;cancelled;parceiro_b
a55a12f1-c233-e63e-cd62-ae6e12b0533d;CUST_19456;PROD_3729;8;1250.95;10007.6;2023-12-04;boleto;Rodrigues da Prata;SP;delivered;parceiro_a
270a7232-ddba-abe7-6c74-1c7fe9f4a444;CUST_31587;PROD_2657;9;3908.77;35178.93;2023-12-01;boleto;Andrade;AP;delivered;parceiro_b
7a84c28b-af83-431c-e9fc-fb8e05ac5e7e;CUST_16865;PROD_1925;8;3843.77;30750.16;2023-12-07;debit_card;Pires da Praia;AC;delivered;parceiro_b
ac6c00bb-2723-0700-2215-c97cc339140c;CUST_27013;PROD_3311;14;2037.85;28529.9;2023-12-04;credit_card;da Cunha da Praia;RS;pending;parceiro_b
11bb654a-6248-72d6-a8ac-8a76021c107b;CUST_43855;PROD_2471;14;855.15;11972.1;2023-12-02;credit_card;Fernandes;MT;delivered;parceiro_b
5459e814-d843-8f5a-79b9-144e28f7154d;CUST_10294;PROD_0222;4;4592.08;18368.32;2023-12-11;pix;Gonçalves de Machado;BA;delivered;parceiro_c
b36430d6-b32d-c82d-f9a1-c8e709f59ce8;CUST_48235;PROD_3919;5;2668.33;13341.65;2023-12-07;boleto;Farias;PR;delivered;parceiro_b
913fe14d-dd3c-3fa8-6b73-da0bb7106a3b;CUST_30075;PROD_0730;16;1164.35;18629.6;2023-12-05;debit_card;da Conceição;ES;shipped;parceiro_a
7a6b9fca-3a86-8739-ebfd-63c5ef5bb5c3;CUST_36785;PROD_2438;14;2022.46;28314.44;2023-12-22;pix;Nunes;MG;delivered;parceiro_a
17e834f6-f2a7-edf7-62ad-14264bd14e36;CUST_41210;PROD_0146;17;2242.09;38115.53;2023-12-15;credit_card;Casa Grande;RJ;pending;parceiro_a
a1be2c0c-0c3f-da73-3d5e-bba57e3e53d5;CUST_45528;PROD_4960;11;611.54;6726.94;2023-12-17;pix;Rodrigues da Serra;SP;shipped;parceiro_a
784f66c7-f261-0abe-4ed7-83236d3e093d;CUST_29855;PROD_3273;15;1652.13;24781.95;2023-12-22;pix;Novais Grande;SP;cancelled;parceiro_a
b95ae4f1-1741-b4fd-9338-0e4fe139197f;CUST_02107;PROD_3258;4;971.11;3884.44;2023-12-12;pix;Sales;MG;delivered;parceiro_a
cc2b7d2c-d523-5f73-5d2d-0aac1a8e877a;CUST_22179;PROD_0598;19;3273.69;62200.11;2023-12-01;credit_card;Andrade;MS;delivered;parceiro_c
85e358ef-9950-21e0-8428-c3fa058992a0;CUST_01038;PROD_4319;12;1970.23;23642.76;2023-12-04;debit_card;Lopes;RJ;delivered;parceiro_b
7bd12399-e224-ee7b-482a-916602f70f70;CUST_10400;PROD_3748;9;1693.26;15239.34;2023-12-13;pix;Pastor de Cassiano;PA;pending;parceiro_a
9e083592-ed18-81ae-d87d-f72d31c194de;CUST_28048;PROD_2121;7;1329.88;9309.16;2023-12-10;debit_card;Rocha do Amparo;MG;delivered;parceiro_c
13d57218-3800-a14a-2d73-3683b278e6ac;CUST_29028;PROD_3691;20;4599.18;91983.6;2023-12-22;pix;das Neves;SP;pending;parceiro_b
cf03e052-2707-028c-7a7c-1bbce8ccd42e;CUST_24119;PROD_0167;2;2436.27;4872.54;2023-12-07;boleto;Moraes;SP;delivered;parceiro_c
7954b13b-f9c3-c181-eb2e-1c332ae92720;CUST_15970;PROD_1714;15;3446.53;51697.95;2023-12-11;boleto;Nascimento de Goiás;RS;delivered;parceiro_c
f8822d7e-5358-8223-c0c6-f4fd9facb0ba;CUST_37912;PROD_2110;18;2167.97;39023.46;2023-12-21;pix;Borges;PR;delivered;parceiro_b
25d0f0e8-a055-5491-b8cc-5e9831cf0e20;CUST_13671;PROD_0732;11;1558.17;17139.87;2023-12-09;credit_card;da Paz Verde;CE;delivered;parceiro_a
8aec001c-4f9a-4378-a110-1f3dec3e9d3e;CUST_05938;PROD_0117;3;888.49;2665.47;2023-12-14;pix;Nunes;PR;delivered;parceiro_b
9209b08e-f6a1-ace9-9d2d-494ea68f7fe1;CUST_08850;PROD_3799;11;727.24;7999.64;2023-12-06;pix;Macedo do Norte;BA;cancelled;parceiro_c
5eadd8fb-979a-988a-5d72-865db4da7ef6;CUST_49314;PROD_4050;9;605.49;5449.41;2023-12-03;boleto;Moreira do Amparo;MG;delivered;parceiro_a
3ff61c46-f03c-caff-4cb0-8c6847cf05e1;CUST_16515;PROD_0305;20;2749.72;54994.4;2023-12-17;pix;Aparecida do Sul;DF;pending;parceiro_a
36c5417b-0369-f42f-1a59-1686c153d860;CUST_27320;PROD_4630;10;2390.54;23905.4;2023-12-07;boleto;Caldeira;TO;delivered;parceiro_c
5612ad54-e38f-244f-e89d-a7aa29145d99;CUST_02208;PROD_2531;9;1931.22;17380.98;2023-12-03;credit_card;da Rocha;AM;delivered;parceiro_a
017b3c63-4eaa-fa24-a57f-df00aa4c58eb;CUST_37435;PROD_2036;16;4851.38;77622.08;2023-12-03;credit_card;Barros da Serra;MG;delivered;parceiro_c
4624e59c-3c74-f9d4-4821-56aa2a895a2f;CUST_01392;PROD_4592;18;2652.0;47736.0;2023-12-21;credit_card;Vargas de Cunha;RS;delivered;parceiro_a
b1c27c31-1681-25c9-2171-a7e27b185d67;CUST_24723;PROD_1400;7;4994.59;34962.13;2023-12-14;debit_card;Pires;BA;delivered;parceiro_b
3638ad7a-e989-82ce-a1e1-93d1adbdd64d;CUST_32144;PROD_1218;8;405.07;3240.56;2023-12-10;pix;Garcia dos Dourados;MG;delivered;parceiro_a
bf4418e9-9875-5be4-8876-89b9888f9d57;CUST_05544;PROD_2928;7;1455.29;10187.03;2023-12-24;debit_card;Casa Grande;SP;delivered;parceiro_b
a6c95adc-2b08-18ee-11af-16ba85666290;CUST_16068;PROD_1419;11;1459.24;16051.64;2023-12-07;credit_card;Viana;BA;delivered;parceiro_b
60c99cba-49b9-f184-029d-7baf7a3bd5f6;CUST_34520;PROD_2031;2;4431.72;8863.44;2023-12-25;pix;Duarte;SP;delivered;parceiro_a
0c3babec-7679-e28e-7a1c-e66ca1a2a532;CUST_39305;PROD_4300;15;2544.85;38172.75;2023-12-17;pix;Lopes da Mata;MG;delivered;parceiro_a
c5e7cf79-a78e-52e5-8ff2-ad80a35c4836;CUST_22110;PROD_3551;7;816.63;5716.41;2023-12-26;debit_card;Pacheco;RJ;delivered;parceiro_b
d1428d7d-d2ac-c83f-53be-bd84acbdfcd4;CUST_13680;PROD_1985;7;3486.37;24404.59;2023-12-02;pix;Leão;SP;shipped;parceiro_b
81d4574b-10c5-1e17-8c77-ff8000f26a98;CUST_22478;PROD_2762;4;647.25;2589.0;2023-12-28;debit_card;Carvalho;SP;delivered;parceiro_b
